# Generated by ChargePol
#charge (pos/neg), time (UT sec), bottom height of layer (km), depth of layer (km), x distance from LMA center (km), y distance from LMA center (km), longitude, latitude
charge,time,zmin,zwidth,x,y,lon,lat
pos,67146.396457,8.440960,1.270540,-78.016704,-44.732037,-96.176895,29.356766
pos,67252.761861,9.572230,1.596489,77.108782,84.475959,-94.563103,30.521503
pos,67258.536524,9.609600,0.658830,54.033823,74.179656,-94.805107,30.428688
pos,67307.044142,9.471960,0.000000,111.120170,58.670880,-94.209961,30.288885
pos,67310.055935,9.457230,2.169319,-66.116513,-38.287485,-96.054207,29.414860
pos,67509.534630,11.262170,0.000000,-66.050386,-35.685162,-96.053680,29.438318
pos,67541.747420,9.296180,2.265021,-65.999108,-30.839159,-96.053444,29.482002
pos,67555.982365,9.566000,2.392370,62.924300,77.506457,-94.711960,30.458677
pos,67595.567095,9.258370,1.995080,63.616764,77.486144,-94.704720,30.458494
pos,67659.243125,9.530540,1.477030,79.050630,83.340154,-94.542870,30.511265
pos,67719.461592,9.398100,0.998181,-64.853339,-30.947915,-96.041573,29.481022
pos,67735.402563,9.228680,0.556880,77.561625,80.812945,-94.558640,30.488483
pos,67853.041689,11.193120,0.585470,-62.883506,-31.920163,-96.021118,29.472258
pos,67902.932253,10.858900,0.247189,87.082795,74.229380,-94.459595,30.429136
pos,67913.352566,9.014180,1.799160,-63.536273,-34.127239,-96.027748,29.452362
pos,67936.152718,4.971870,0.486950,-55.881850,-31.118032,-95.948662,29.479488
pos,67955.295766,10.887900,0.636960,121.665152,70.276913,-94.098518,30.393507
pos,67968.589925,9.810800,0.369120,56.861838,96.952043,-94.774284,30.633968
pos,68038.690630,8.843190,0.523770,88.175722,91.746551,-94.446671,30.587044
pos,68065.372332,8.542960,0.682900,-63.929309,-29.242092,-96.032104,29.496399
pos,68079.910679,9.303620,1.326920,57.724182,81.304253,-94.766129,30.492912
pos,68168.150763,9.076880,0.287280,107.908044,95.523188,-94.239647,30.621088
pos,68189.417688,9.288590,1.708430,-68.407090,-35.487116,-96.078087,29.440104
pos,68260.193398,10.666280,0.351239,-46.402478,-38.628988,-95.850182,29.411781
pos,68282.593898,10.380730,0.069170,-46.317794,-41.167834,-95.849197,29.388895
pos,68392.194154,11.730910,0.000000,63.739112,82.712583,-94.703117,30.505608
pos,68421.410349,9.681770,1.443961,-44.112336,-26.554922,-95.826973,29.520622
pos,68432.387512,9.425230,1.576260,107.900201,75.409407,-94.241837,30.439774
pos,68472.097045,9.412370,0.472850,-46.681642,-38.031886,-95.853096,29.417164
pos,68501.353979,9.072230,0.185880,84.235719,62.321410,-94.490326,30.321793
pos,68504.017697,10.130880,1.500910,-46.445812,-37.515400,-95.850677,29.421820
pos,68530.869325,10.495080,0.039750,-46.063234,-36.440109,-95.846764,29.431513
pos,68541.549643,8.401880,0.609130,-62.135726,-23.950907,-96.013832,29.544096
pos,68555.704991,9.087490,1.710870,94.302698,79.719457,-94.383614,30.478626
pos,68590.666120,10.239200,0.000000,108.883970,80.608128,-94.231003,30.486637
pos,68725.777635,9.746630,1.428460,-45.138962,-36.276763,-95.837204,29.432985
pos,68792.304106,9.991080,0.572900,-45.022263,-34.374585,-95.836075,29.450132
pos,68806.803375,8.934190,1.826850,-46.517778,-35.305785,-95.851517,29.441738
pos,68835.886082,4.022940,0.000000,-43.991817,-35.472305,-95.825363,29.440237
pos,68860.847762,9.700420,0.000000,83.391086,78.931715,-94.497810,30.471525
pos,68912.014888,10.359100,0.605881,72.260740,75.486425,-94.614464,30.440468
pos,69000.593314,8.997360,0.551029,93.416607,68.460429,-94.393898,30.377132
pos,69019.808456,8.707790,0.419070,71.894886,70.473267,-94.618637,30.395277
pos,69186.942310,8.431180,1.365261,-44.417304,-33.468776,-95.829849,29.458298
pos,69255.828612,10.191860,0.481550,71.181614,74.475880,-94.625816,30.431358
pos,69389.138226,10.132720,0.259181,-73.891478,32.221303,-96.139526,30.050457
pos,69400.264680,9.310280,2.360239,81.045020,71.353050,-94.522942,30.403208
pos,69475.914835,9.189190,2.346810,-82.852244,43.884042,-96.233765,30.155590
pos,69477.473255,9.082120,0.685270,74.674858,74.278680,-94.589310,30.429581
pos,69509.596789,9.512150,0.654069,62.447337,66.719058,-94.717598,30.361435
pos,69515.369424,8.611820,0.248370,-82.204303,46.550476,-96.227219,30.179626
pos,69536.396564,9.607460,0.321220,-73.740163,35.117099,-96.138153,30.076561
pos,69563.091252,9.784430,1.277391,-81.629963,46.453569,-96.221222,30.178753
pos,69603.371547,10.306810,0.554940,71.283482,94.259795,-94.623383,30.609699
pos,69619.250244,11.832170,0.372040,74.741285,75.860301,-94.588501,30.443838
pos,69624.770337,8.548850,1.670601,-38.214928,-38.140431,-95.765472,29.416185
pos,69629.454854,11.521190,1.016920,84.198778,82.181285,-94.489098,30.500818
pos,69634.792450,9.825850,0.840870,-79.946222,39.272690,-96.203117,30.114021
pos,69680.606054,8.490160,0.000000,80.901455,75.032145,-94.524155,30.436373
pos,69759.578978,8.714570,0.498279,105.121526,71.351569,-94.271301,30.403194
pos,69771.482157,9.381050,1.427931,-80.973812,40.799722,-96.213943,30.127787
pos,69797.149742,3.677110,0.878960,-35.201694,-2.731578,-95.735443,29.735376
pos,69800.305857,10.232940,0.907310,76.855013,72.792696,-94.566628,30.416185
pos,69838.434967,10.248540,2.029540,81.959996,74.009540,-94.513168,30.427155
pos,69921.229241,9.009770,1.429780,-102.712960,37.159982,-96.440163,30.094976
pos,69955.415540,10.084620,2.436040,76.577282,80.983273,-94.568924,30.490019
pos,69973.534715,9.954250,0.721040,-134.786622,2.396050,-96.769920,29.781599
pos,69993.409401,10.798110,0.371270,85.099279,82.564472,-94.479645,30.504272
pos,70012.928650,9.948210,2.005680,-31.254306,-1.356466,-95.694504,29.747772
pos,70015.464539,9.483580,2.358340,67.320537,68.475875,-94.666573,30.377272
pos,70017.953984,8.807350,2.510900,-40.519159,-38.857715,-95.789291,29.409719
pos,70026.344697,10.576720,0.080650,94.661288,64.051143,-94.381294,30.337385
pos,70076.584653,9.983000,1.054540,-71.442381,37.742273,-96.114395,30.100225
pos,70111.987536,8.487430,0.032750,94.382229,68.839806,-94.383774,30.380552
pos,70160.310175,10.944190,0.918540,88.549507,77.453560,-94.443985,30.458200
pos,70177.733370,10.297730,0.000000,106.365529,85.269203,-94.256866,30.528654
pos,70193.353512,9.801380,1.617430,64.907200,85.634404,-94.690712,30.531946
pos,70210.528212,12.469920,0.000000,77.014957,87.198252,-94.563881,30.546043
pos,70232.318343,8.089270,2.941890,-104.200554,37.351893,-96.455681,30.096706
pos,70252.478340,10.563010,0.000000,-76.642617,41.928545,-96.168884,30.137962
pos,70275.538844,9.331180,0.943900,93.336590,79.847680,-94.393707,30.479782
pos,70281.223317,9.471010,1.304620,74.324954,76.770977,-94.592789,30.452047
pos,70304.621658,10.089410,0.614700,87.296664,71.598916,-94.457581,30.405424
pos,70345.455292,4.040960,0.000000,-27.680787,1.337686,-95.657471,29.772058
pos,70383.869438,9.669480,0.000000,-36.259116,-36.102414,-95.745300,29.434557
pos,70384.069147,8.490120,0.881330,-38.741131,-38.086688,-95.770920,29.416670
pos,70497.209895,9.747740,0.313290,-83.587169,-20.776027,-96.236351,29.572716
pos,70505.385031,11.026370,0.000000,80.558413,85.989872,-94.526886,30.535151
pos,70524.624880,9.268350,0.109601,-73.844640,38.961655,-96.139511,30.111217
pos,70557.341823,10.834300,1.314980,81.877512,80.753489,-94.513496,30.487947
pos,70557.382112,10.829040,0.590710,72.865384,75.959324,-94.608109,30.444731
pos,70669.654371,10.660360,0.824899,76.240477,92.396127,-94.571602,30.592899
pos,70765.238678,11.507990,0.613189,77.392699,85.956441,-94.560020,30.534849
pos,70837.359082,8.691570,0.663870,-67.760580,42.270894,-96.076324,30.141048
pos,70925.362884,10.304260,0.442570,92.217106,87.080397,-94.404770,30.544981
pos,70943.593892,10.132000,1.348830,88.762592,80.021605,-94.441536,30.481350
pos,70967.644148,10.830650,0.287819,-87.096811,-23.702925,-96.272491,29.546331
pos,70998.697029,9.532590,1.038450,-64.337211,36.441641,-96.040283,30.088501
pos,71011.452332,9.581640,0.000000,72.706492,88.703067,-94.608871,30.559608
pos,71121.139928,9.089000,0.904690,-79.149806,42.900792,-96.195091,30.146727
pos,71179.933066,10.028770,0.000000,123.943314,74.256040,-94.074234,30.429377
pos,71188.090069,9.508530,1.085520,-80.315386,-18.235276,-96.202629,29.595619
pos,71200.732416,8.822680,0.780030,-84.159448,45.666249,-96.247536,30.171656
pos,71221.814425,9.823030,0.555090,-86.402994,-12.902197,-96.266167,29.643694
pos,71230.064778,12.106380,2.146320,100.882227,54.634624,-94.317230,30.252501
pos,71244.724933,10.648450,0.610470,-71.248976,39.447039,-96.112495,30.115593
pos,71258.469338,9.605200,0.000000,73.688338,86.442882,-94.598755,30.539234
pos,71266.844344,8.881980,1.654329,82.354917,66.983967,-94.509598,30.363823
pos,71276.767731,8.846250,2.391440,-64.219159,26.311646,-96.038437,29.997185
pos,71292.770281,9.837530,0.468500,66.164517,74.241017,-94.678284,30.429241
pos,71303.574361,11.043770,0.565771,-107.335147,41.553610,-96.488770,30.134583
pos,71314.135556,9.103770,1.815681,-64.222754,29.713984,-96.038681,30.027855
pos,71323.287362,8.748110,1.517050,71.832796,83.216163,-94.618401,30.510147
pos,71339.380229,9.714290,0.000000,-79.451861,51.682970,-96.198906,30.225893
pos,71369.871623,9.694040,1.974910,-63.544582,30.919190,-96.031693,30.038719
pos,71435.109179,9.867930,0.290710,59.985893,78.910979,-94.742607,30.471338
pos,71435.866076,10.843070,0.000000,-83.738772,58.234374,-96.244156,30.284950
pos,71462.176547,10.400560,0.726641,59.899780,78.654534,-94.743523,30.469027
pos,71519.263830,8.703150,1.326050,-70.069478,39.458464,-96.100204,30.115696
pos,71555.637641,8.412550,1.332130,-61.764864,31.057780,-96.013168,30.039968
pos,71571.317752,11.404440,0.976899,90.254857,56.515855,-94.427971,30.269459
pos,71592.726265,12.307810,0.226460,105.264633,55.063090,-94.271454,30.256363
pos,71615.821442,7.968690,3.322240,-61.927217,32.930547,-96.014969,30.056850
pos,71620.409230,9.947110,0.427100,-81.814076,-15.765831,-96.218353,29.617880
pos,71683.287362,9.380540,0.669229,-70.985286,8.740520,-96.107689,29.838791
pos,71724.473159,10.736180,0.059960,86.271630,71.163679,-94.468330,30.401501
pos,71725.170128,9.671750,1.062140,-84.118816,-12.582487,-96.242500,29.646576
pos,71730.234972,10.154890,1.450301,78.229598,68.512903,-94.552582,30.377605
pos,71738.242919,10.305280,0.181220,-68.874295,32.987464,-96.087326,30.057364
pos,71775.796406,9.782160,1.143410,77.225874,67.555889,-94.563141,30.368979
pos,71882.375314,9.362100,0.661721,-65.812079,7.939447,-96.053879,29.831570
pos,71897.776677,10.576950,0.605020,-82.009407,-14.409974,-96.220482,29.630102
pos,71944.099550,8.507800,1.686040,-53.833444,46.917158,-95.931389,30.182932
pos,72170.798270,10.104160,0.000000,75.143086,76.735218,-94.584236,30.451725
pos,72283.223858,9.770050,0.000000,-73.325029,46.250232,-96.134605,30.176920
pos,72365.878597,8.175730,0.631620,-83.322366,45.381663,-96.238785,30.169090
pos,72479.510133,7.964330,0.922960,-80.887433,21.486590,-96.211563,29.953690
pos,72503.844435,10.201950,0.000000,-61.082184,11.827803,-96.004951,29.866621
pos,72701.231757,10.942550,0.000000,77.525851,83.964127,-94.558777,30.516890
pos,72706.639719,10.833340,0.315351,-69.765732,39.331088,-96.097031,30.114548
pos,72754.363867,10.049240,1.905550,-65.290991,36.634821,-96.050232,30.090242
pos,72758.270492,10.786340,0.918820,-62.828623,16.152453,-96.023361,29.905605
pos,72761.763425,10.683410,0.439729,-68.563921,41.501771,-96.084648,30.134115
pos,72950.307290,9.761840,0.740440,-69.145644,45.006940,-96.090942,30.165712
pos,73001.088250,9.673230,0.000000,92.151811,51.141516,-94.408646,30.221012
pos,73008.207164,9.484670,0.643610,-63.735829,23.828660,-96.033257,29.974802
pos,73048.127883,11.108570,0.062760,-65.548388,25.024767,-96.052193,29.985584
pos,73058.037450,4.038840,0.000000,-62.880481,17.610930,-96.023987,29.918753
pos,73066.795844,9.528390,0.164721,-73.094774,65.174676,-96.133530,30.347513
pos,73081.401472,7.711620,0.000000,-84.162040,53.016398,-96.248154,30.237913
pos,73091.039316,9.505460,0.438160,-57.973721,59.137009,-95.975243,30.293087
pos,73124.637108,10.729590,0.000000,-65.966468,24.741451,-96.056526,29.983030
pos,73129.566209,10.813540,0.712370,-53.234911,15.623483,-95.923569,29.900837
pos,73136.247350,10.034310,0.698091,92.399025,44.218563,-94.406677,30.158606
pos,73137.206387,10.063240,0.547990,-116.387694,7.730187,-96.579407,29.829683
pos,73146.979810,10.397050,0.383380,-61.429464,26.829826,-96.009430,30.001856
pos,73147.661503,8.940930,0.927870,-66.450128,43.769573,-96.062759,30.154558
pos,73171.587806,10.884650,0.445930,-60.342211,21.125833,-95.997787,29.950438
pos,73171.738635,10.578790,0.471040,-65.523534,25.752207,-96.051979,29.992142
pos,73178.217771,11.788130,0.253510,-58.921522,19.658469,-95.982925,29.937210
pos,73207.251522,11.135710,0.000000,-64.627259,25.591612,-96.042641,29.990694
pos,73211.162065,8.074740,0.000000,-85.629322,50.530872,-96.263260,30.215508
pos,73228.540508,10.354590,0.566540,-69.095426,70.411483,-96.092102,30.394720
pos,73237.746998,9.588680,1.070101,-62.326808,42.529243,-96.019699,30.143377
pos,73242.552955,11.183350,0.219551,-64.721174,23.455418,-96.043488,29.971437
pos,73264.433256,11.825810,0.057210,-62.698394,25.508458,-96.022560,29.989944
pos,73300.152903,9.267290,0.026030,-122.758769,45.240745,-96.649963,30.167820
pos,73313.405496,11.864720,0.000000,-57.200428,13.798958,-95.964706,29.884390
pos,73323.680365,9.155630,0.981280,-55.390482,20.892239,-95.946259,29.948332
pos,73330.786859,9.973380,0.192510,-60.122530,42.624246,-95.996727,30.144234
pos,73337.891103,8.851380,1.655940,-80.318514,27.703896,-96.206116,30.009735
pos,73353.961989,9.226210,1.558100,-47.689703,67.871791,-95.868279,30.371826
pos,73360.259774,12.723200,0.199380,-65.120449,22.762255,-96.047600,29.965189
pos,73390.331220,8.711830,1.060550,-73.017954,44.135409,-96.131256,30.157856
pos,73402.628058,11.248030,0.273020,-68.444952,-17.415584,-96.079620,29.603008
pos,73403.174551,11.717250,0.000000,85.633246,81.989798,-94.474106,30.499092
pos,73428.993215,10.607050,0.598311,92.926029,61.623169,-94.399635,30.315498
pos,73458.626031,8.854590,1.362780,-77.830597,28.290630,-96.180260,30.015024
pos,73482.025321,10.281860,1.172949,96.033061,56.523895,-94.367661,30.269531
pos,73487.382431,8.517980,1.106560,-60.160708,20.252397,-95.995850,29.942564
pos,73491.885674,9.632750,0.912390,-50.789192,19.202073,-95.898308,29.933096
pos,73494.019162,8.561840,0.703101,-71.175838,-14.879488,-96.108101,29.625870
pos,73508.612077,9.224080,1.311590,-80.838552,32.430776,-96.211891,30.052345
pos,73527.037768,9.772560,1.102030,-69.231420,45.443447,-96.091866,30.169647
pos,73562.517228,4.733340,1.414100,-63.276224,23.431720,-96.028450,29.971224
pos,73565.373088,9.744920,1.374730,-56.569226,21.699448,-95.958565,29.955608
pos,73603.425740,9.468410,0.591420,-56.871424,18.410310,-95.961533,29.925959
pos,73611.957610,9.822750,1.052630,-66.287395,24.647082,-96.059860,29.982180
pos,73612.156952,9.554230,0.689020,-61.049585,51.313325,-96.006897,30.222561
pos,73660.373045,11.747650,1.196489,96.826421,60.190718,-94.359039,30.302586
pos,73664.530427,10.233150,0.040970,-59.821067,23.106721,-95.992477,29.968294
pos,73692.566429,9.451520,2.003490,29.779876,70.404712,-95.058777,30.394659
pos,73692.995585,9.478320,0.628310,-53.656318,24.317428,-95.928391,29.979208
pos,73784.830736,11.625020,0.668921,-89.382034,63.077838,-96.303482,30.328611
pos,73846.478499,8.319850,1.050160,-77.546648,61.463632,-96.179756,30.314060
pos,73866.574205,8.731120,0.416680,-106.728386,75.085465,-96.485878,30.436853
pos,73874.265077,10.157430,0.272150,97.000338,36.135896,-94.359451,30.085745
pos,73879.491890,9.020130,0.708230,-105.086616,18.006812,-96.462990,29.922321
pos,73882.462754,10.056120,1.315290,85.107359,74.314650,-94.480240,30.429905
pos,73903.728968,10.875770,0.718761,-132.159348,9.398348,-96.743500,29.844721
pos,73921.330914,8.768480,0.858270,-57.633215,22.123259,-95.969658,29.959429
pos,73942.447589,9.673990,0.589060,100.497643,39.523422,-94.322693,30.116282
pos,74025.765317,8.472900,0.000000,-78.110442,49.161051,-96.184723,30.203159
pos,74079.155998,9.651830,1.278240,104.236292,40.159879,-94.283669,30.122019
pos,74089.112657,7.964320,0.669940,116.262986,40.741747,-94.158264,30.127264
pos,74153.081307,10.186660,0.000000,118.717981,39.139178,-94.132858,30.112818
pos,74163.537459,9.632480,0.383590,-65.343619,75.278645,-96.053200,30.438595
pos,74170.860417,10.267180,0.111690,-82.016909,36.987750,-96.224518,30.093424
pos,74192.251548,10.841600,1.779900,-63.263987,79.264331,-96.031700,30.474524
pos,74197.380882,11.704840,0.000000,131.559056,58.425226,-93.996620,30.286671
pos,74239.842252,9.241650,0.000000,-30.927714,33.107646,-95.692116,30.058447
pos,74254.353606,7.978760,0.024550,-71.102644,66.346875,-96.112801,30.358080
pos,74273.736030,12.828290,0.000000,101.606754,38.104512,-94.311272,30.103491
pos,74288.098376,9.924280,0.000000,-78.757343,17.764120,-96.189125,29.920134
pos,74308.060557,10.730460,0.293680,-62.286637,25.860117,-96.018295,29.993114
pos,74399.956567,11.047390,0.000000,117.336309,58.623061,-94.145073,30.288454
pos,74423.133032,10.936540,0.544190,126.309213,67.307062,-94.050346,30.366735
pos,74456.855595,9.966300,0.515840,-69.451772,50.259405,-96.094482,30.213060
pos,74460.745569,8.901120,1.504110,-48.177763,22.299089,-95.871284,29.961014
pos,74505.176504,9.193070,1.390680,-41.254498,28.538189,-95.799492,30.017256
pos,74520.414714,11.208010,0.210510,-67.520098,33.301461,-96.073242,30.060194
pos,74532.894634,9.534710,0.000000,-53.903664,32.187026,-95.931366,30.050148
pos,74540.250014,12.518510,0.074771,-57.271190,75.090967,-95.968788,30.436903
pos,74542.349801,10.274360,0.390770,-63.507331,31.786701,-96.031357,30.046539
pos,74585.236333,10.511450,0.595069,28.885331,77.336763,-95.067932,30.457148
pos,74618.950747,7.249850,0.432390,-50.835255,25.436095,-95.899086,29.989292
pos,74639.230786,10.516180,1.094210,-108.426299,74.297934,-96.503548,30.429754
pos,74664.011673,10.948350,0.111761,-73.600560,82.078454,-96.140015,30.499891
pos,74670.929935,7.871190,0.303420,-49.138177,24.962349,-95.881401,29.985022
pos,74764.236519,10.028050,1.551851,97.006156,42.095699,-94.358841,30.139469
pos,74789.629033,10.193590,0.000000,-65.612009,51.353527,-96.054497,30.222923
pos,74790.525393,8.293410,0.598979,80.679542,44.798738,-94.528816,30.163836
pos,74796.173503,10.747880,0.210090,93.785343,42.901638,-94.392342,30.146734
pos,74898.365244,10.609350,1.870351,102.873843,43.207172,-94.297569,30.149488
pos,74918.482478,7.525860,3.890740,-63.896096,31.452604,-96.035385,30.043528
pos,74939.699463,9.857780,0.591609,31.450621,80.543593,-95.041008,30.486055
pos,74961.739621,10.027050,0.230960,-111.487300,77.802257,-96.535927,30.461344
pos,74965.915445,9.955140,0.000000,-20.635850,89.206647,-95.586037,30.564148
pos,74970.218076,9.305460,0.169740,107.919248,59.916288,-94.243248,30.300112
pos,74986.043397,9.850460,0.000000,-108.887806,75.138786,-96.508461,30.437334
pos,74996.485256,8.117640,0.673820,-57.529131,25.486453,-95.968758,29.989746
pos,75028.074419,10.739980,1.352899,100.818387,44.045272,-94.318916,30.157043
pos,75032.624649,10.428260,0.304360,-48.554370,85.069675,-95.878120,30.526855
pos,75042.036760,11.244690,0.397989,-80.838774,41.838196,-96.212616,30.137148
pos,75054.205607,11.350570,0.736149,-47.610340,32.607452,-95.865845,30.053938
pos,75097.399492,11.123580,0.223390,-103.260606,82.125426,-96.450325,30.500315
pos,75105.597091,11.589630,0.191900,110.959537,44.780118,-94.213112,30.163668
pos,75125.972969,10.018860,2.030739,-40.576892,73.503632,-95.794182,30.422594
pos,75132.897619,9.915810,1.593830,100.057684,45.604465,-94.326698,30.171099
pos,75142.445094,9.772540,2.016740,-23.406340,74.869857,-95.614716,30.434910
pos,75155.546440,11.158460,2.196190,4.999156,63.698638,-95.317787,30.334208
pos,75193.949873,11.137140,0.837860,110.330657,43.577028,-94.219795,30.152822
pos,75216.985291,11.344600,0.793990,-62.172516,49.066471,-96.018478,30.202307
pos,75217.210072,8.013030,1.625701,-23.546182,69.621201,-95.616058,30.387596
pos,75248.730299,8.973070,1.115870,69.884097,52.220404,-94.640877,30.230738
pos,75384.831953,9.489560,0.422131,74.135855,27.950608,-94.598228,30.011959
pos,75389.365016,10.787050,0.660440,5.141117,69.340636,-95.316277,30.385067
pos,75402.406365,10.888610,0.214890,-61.861914,94.513066,-96.017952,30.611982
pos,75412.391387,8.785940,1.621890,86.639139,47.354934,-94.466469,30.186878
pos,75432.485132,8.108080,0.000000,121.109136,53.861270,-94.106239,30.245529
pos,75469.996518,9.755580,0.000000,118.241919,40.512385,-94.137665,30.125196
pos,75495.383307,10.006820,0.000000,-21.839170,74.364796,-95.598320,30.430357
pos,75505.174496,8.842200,0.986700,93.323149,38.048653,-94.397591,30.102987
pos,75517.539359,11.585990,0.687800,103.002994,52.171527,-94.295341,30.230297
pos,75534.552158,10.121530,0.000000,24.877987,78.540911,-95.109810,30.468002
pos,75540.941757,7.503860,0.117040,-5.974457,35.055527,-95.432236,30.076006
pos,75587.678339,11.340200,1.820350,128.884463,37.382573,-94.027130,30.096983
pos,75596.416160,12.124530,0.215170,44.439303,80.427643,-94.905144,30.485010
pos,75597.712448,9.568960,0.262010,92.831109,37.616378,-94.402756,30.099091
pos,75609.144510,10.094270,0.645370,8.172769,69.955511,-95.284592,30.390610
pos,75641.385502,10.401210,0.734000,133.941894,75.318001,-93.969566,30.438950
pos,75650.452705,11.012740,0.477359,-42.731588,85.604782,-95.817207,30.531679
pos,75674.493266,11.743130,0.379750,26.509464,78.395974,-95.092751,30.466696
pos,75677.786680,13.209180,0.164681,-51.202512,83.324708,-95.905746,30.511126
pos,75736.916600,9.870440,0.919649,-33.611012,72.476583,-95.721329,30.413336
