# Generated by ChargePol
#charge (pos/neg), time (UT sec), bottom height of layer (km), depth of layer (km), x distance from LMA center (km), y distance from LMA center (km), longitude, latitude
charge,time,zmin,zwidth,x,y,lon,lat
# Generated by ChargePol
#charge (pos/neg), time (UT sec), bottom height of layer (km), depth of layer (km), x distance from LMA center (km), y distance from LMA center (km), longitude, latitude
charge,time,zmin,zwidth,x,y,lon,lat
pos,24608.742245,9.858490,0.951340,44.772417,153.649838,-94.898430,31.145067
pos,24611.238109,8.667570,1.483220,7.178732,54.005361,-95.295090,30.246828
pos,24650.038641,7.928330,1.653030,7.278936,51.755968,-95.294060,30.226551
pos,24652.099335,9.802330,0.741420,-37.139239,12.531333,-95.756088,29.872963
pos,24666.594421,9.098320,0.502210,-55.586551,56.785206,-95.950195,30.271887
pos,24672.020244,9.210780,1.068239,-4.558146,59.245977,-95.417587,30.294069
pos,24691.091559,8.733930,0.355590,5.193787,32.245001,-95.315910,30.050671
pos,24693.223865,9.249110,2.261439,49.972991,114.189283,-94.845612,30.789352
pos,24713.634710,9.023060,0.111160,32.260370,99.201013,-95.031952,30.654242
pos,24734.649147,8.261550,0.637860,-18.764760,62.078507,-95.565956,30.319603
pos,24755.135227,7.939530,2.844170,-56.218188,50.243536,-95.956436,30.212917
pos,24762.725126,9.014110,0.886260,39.456422,103.835005,-94.956367,30.696014
pos,24768.997242,8.805600,1.739240,6.245001,57.959097,-95.304810,30.282469
pos,24778.126815,9.565480,1.592800,12.650045,44.956371,-95.238106,30.165257
pos,24817.400476,9.678500,0.663610,57.843580,135.515041,-94.761803,30.981592
pos,24836.066310,8.865640,2.405080,12.020702,44.998689,-95.244667,30.165638
pos,24848.042813,7.477490,0.645860,24.511118,102.499884,-95.113075,30.683979
pos,24866.317005,9.435060,1.785450,11.564547,46.649711,-95.249405,30.180521
pos,24884.824796,8.606110,1.820620,-10.237641,73.325475,-95.477020,30.420988
pos,24889.829640,8.773160,0.000000,37.627113,86.911550,-94.976166,30.543459
pos,24893.762757,10.383040,2.565700,7.770373,55.839407,-95.288902,30.263361
pos,24898.590753,9.241050,0.196330,16.075800,51.586486,-95.202286,30.225023
pos,24908.156345,8.795900,1.066979,6.914695,40.286620,-95.297935,30.123161
pos,24916.083544,8.059500,0.867340,-56.361409,64.950393,-95.958725,30.345491
pos,24917.820371,9.909500,1.020890,12.006520,60.527566,-95.244637,30.305622
pos,24922.545292,9.120540,1.485440,10.635107,46.933027,-95.259094,30.183075
pos,24922.769803,10.107740,1.158470,12.524627,49.039599,-95.239365,30.202065
pos,24932.082530,9.465460,0.817830,9.517852,52.909546,-95.270691,30.236950
pos,24936.106439,9.433410,1.738210,7.778707,41.047915,-95.288925,30.130024
pos,24951.405664,9.212400,1.927290,51.001921,115.225218,-94.834763,30.798691
pos,24952.677172,9.549550,1.920950,8.619504,38.602379,-95.280182,30.107979
pos,24958.045381,11.843380,0.402710,10.802225,31.763003,-95.257507,30.046326
pos,24963.394088,9.998210,0.444740,-7.445048,74.748405,-95.447838,30.433815
pos,24981.203518,8.526070,2.339170,10.290922,55.037277,-95.262604,30.256130
pos,24983.331405,9.353210,1.204430,8.309433,40.049642,-95.283401,30.121025
pos,24993.182388,10.512850,2.764311,12.814475,43.887216,-95.236404,30.155619
pos,24996.982086,11.136720,0.921200,21.611354,35.832902,-95.144859,30.083014
pos,24997.082597,8.739750,2.169360,7.905725,39.504802,-95.287613,30.116114
pos,25004.500272,9.538180,0.564601,7.178459,56.638153,-95.295074,30.270561
pos,25009.474420,11.469380,1.089110,12.064970,30.026923,-95.244377,30.030676
pos,25017.370300,10.851110,1.599290,9.620242,55.370528,-95.269600,30.259134
pos,25021.112430,8.828690,1.786260,-30.049713,14.173892,-95.682434,29.887770
pos,25022.547711,10.752770,0.527360,8.596364,54.049372,-95.280296,30.247225
pos,25026.433024,11.068310,2.080761,19.717231,36.797109,-95.164574,30.091705
pos,25051.886235,9.204380,1.550540,8.513226,39.691846,-95.281281,30.117800
pos,25057.280764,11.134450,1.257420,20.511930,37.097987,-95.156288,30.094418
pos,25057.684064,11.338710,0.000000,17.827570,38.373652,-95.184235,30.105917
pos,25063.132820,9.400670,3.813390,15.370832,45.348232,-95.209732,30.168789
pos,25065.088549,9.787770,0.617921,8.012802,38.243314,-95.286507,30.104742
pos,25077.268918,9.082600,0.693360,6.854063,57.563639,-95.298454,30.278904
pos,25078.839674,11.790030,0.175689,-50.976822,55.773392,-95.902031,30.262766
pos,25080.399527,10.076980,0.245630,9.382983,54.988188,-95.272079,30.255688
pos,25102.150198,9.288680,0.598011,9.703232,59.861698,-95.268692,30.299620
pos,25102.332209,8.255570,0.869260,2.995710,44.104729,-95.338768,30.157579
pos,25104.040089,8.888750,0.355010,12.478928,55.096733,-95.239769,30.256666
pos,25114.118126,11.825230,0.252510,11.388172,32.613588,-95.251396,30.053993
pos,25135.880106,8.999560,3.250761,13.751417,46.036740,-95.226608,30.174995
pos,25145.124131,11.766320,0.589140,61.264464,115.170840,-94.727066,30.798201
pos,25146.106441,8.464130,0.992300,11.421420,46.390092,-95.250900,30.178181
pos,25150.976773,9.083290,3.013000,15.067240,46.891133,-95.212875,30.182697
pos,25154.105527,8.338010,1.159280,13.484432,55.447334,-95.229271,30.259827
pos,25184.247346,7.803820,0.969791,4.889654,63.542274,-95.318932,30.332798
pos,25188.793388,10.894000,1.522610,10.858167,41.115411,-95.256828,30.130632
pos,25197.222037,9.519140,0.432110,49.596812,81.327104,-94.851151,30.493118
pos,25198.863767,11.683630,0.372601,10.753785,40.070589,-95.257927,30.121214
pos,25201.845991,8.778110,2.834580,17.589916,40.464566,-95.186676,30.124765
pos,25201.903807,13.136090,0.130870,16.962466,59.352405,-95.192909,30.295029
pos,25210.483128,11.243280,0.419979,22.902868,31.786490,-95.131493,30.046537
pos,25214.143709,8.949170,1.207660,-30.144080,12.126354,-95.683357,29.869312
pos,25216.865216,9.707840,1.128650,10.921919,61.503199,-95.255951,30.314417
pos,25231.648369,10.835340,0.702061,24.439067,29.855536,-95.115540,30.029131
pos,25237.903962,11.677580,0.081010,16.930610,28.898312,-95.193733,30.020502
pos,25253.154612,10.365680,0.638811,55.460461,107.544992,-94.788391,30.729458
pos,25258.427150,12.480910,0.716570,14.492057,43.681975,-95.218918,30.153769
pos,25265.065012,10.861660,1.714290,15.415751,45.665826,-95.209259,30.171652
pos,25268.904885,9.496430,0.418460,-3.918818,48.783577,-95.410873,30.199757
pos,25273.140360,8.565160,3.977109,11.963004,38.870249,-95.245338,30.110394
pos,25282.623587,8.874410,1.843830,-28.416580,14.348664,-95.665459,29.889345
pos,25289.859363,9.354280,3.620220,16.041368,47.147366,-95.202713,30.185007
pos,25290.690989,9.935290,0.250320,13.066324,43.185801,-95.233788,30.149296
pos,25304.692454,7.102890,0.134100,44.241041,89.634266,-94.906822,30.568003
pos,25312.050396,9.524030,0.356460,12.403832,45.262962,-95.240669,30.168020
pos,25321.512609,11.097680,1.277761,15.350132,48.103533,-95.209908,30.193626
pos,25342.141356,6.880030,0.502700,-9.695391,72.491818,-95.471344,30.413473
pos,25342.512547,9.732410,0.000000,13.534035,62.584203,-95.228661,30.324162
pos,25352.300426,10.895030,0.863450,11.899423,41.459454,-95.245972,30.133734
pos,25371.449689,10.419850,1.297980,50.903144,84.999851,-94.837303,30.526226
pos,25374.591580,10.127020,1.179591,22.566444,29.361901,-95.135048,30.024681
pos,25390.922565,8.898120,1.679200,-26.614200,12.914943,-95.646683,29.876421
pos,25395.279257,9.233470,0.100540,15.305624,56.879575,-95.210243,30.272738
pos,25399.002151,9.549340,1.115500,7.973723,64.633222,-95.286713,30.342632
pos,25404.125356,10.324650,0.000000,25.383314,33.458671,-95.105621,30.061611
pos,25406.697842,9.236030,1.349080,-27.153502,15.344821,-95.652351,29.898325
pos,25409.653739,9.623240,1.039930,14.260337,56.911948,-95.221153,30.273029
pos,25415.792665,10.710730,0.224800,59.480717,119.543521,-94.745529,30.837618
pos,25416.168074,8.618550,0.000000,37.201278,110.675861,-94.979759,30.757681
pos,25417.284936,10.960260,0.000000,60.452376,94.952111,-94.736786,30.615940
pos,25418.177139,10.988180,0.805490,18.100416,30.978646,-95.181519,30.039255
pos,25420.905879,10.426720,0.411561,22.564700,29.854690,-95.135056,30.029123
pos,25433.416070,9.325160,0.102210,13.901591,65.940626,-95.224777,30.354418
pos,25435.827164,7.311280,1.673451,-29.174952,11.978877,-95.673279,29.867983
pos,25469.756449,8.950470,1.004391,-27.845415,16.791872,-95.659584,29.911369
pos,25470.074376,9.448110,0.000000,-28.420960,13.500830,-95.665482,29.881702
pos,25475.084914,10.781560,0.875921,17.363242,31.972899,-95.189178,30.048218
pos,25477.740816,10.965860,0.424340,-44.347771,60.489057,-95.833046,30.305275
pos,25502.320778,8.202290,0.115400,13.399373,53.278979,-95.230186,30.240280
pos,25502.885282,7.829870,0.328650,24.576473,46.993542,-95.113708,30.183620
pos,25518.146244,10.793270,0.196250,18.973038,30.973991,-95.172432,30.039213
pos,25519.271434,10.148870,0.084590,51.646569,87.626930,-94.829391,30.549908
pos,25521.409717,9.253600,1.503221,-44.935801,61.063519,-95.839211,30.310453
pos,25533.235578,6.910960,1.367730,-41.786305,13.692952,-95.804443,29.883434
pos,25556.332863,9.161610,1.800449,-26.292178,15.321546,-95.643394,29.898115
pos,25575.256133,11.437870,0.212649,15.952904,33.030205,-95.203850,30.057749
pos,25597.475030,10.643400,0.447040,56.865843,84.063150,-94.774956,30.517782
pos,25636.231658,12.898690,0.993859,27.246018,39.086281,-95.086075,30.112341
pos,25641.451357,8.845760,3.540500,17.849248,57.800406,-95.183678,30.281038
pos,25643.100352,12.280110,0.343859,19.697929,63.690386,-95.164268,30.334133
pos,25645.829609,7.873200,1.877260,0.195925,80.911757,-95.367950,30.489374
pos,25646.979870,12.909730,0.000000,15.808778,61.222210,-95.204926,30.311884
pos,25676.952127,10.522110,0.873000,33.947170,34.370193,-95.016396,30.069828
pos,25683.442248,13.571690,0.109050,23.109281,38.830682,-95.129189,30.110037
pos,25687.751015,12.431530,0.662160,19.508255,33.243697,-95.166817,30.059673
pos,25697.679066,8.352990,0.402180,20.000387,57.313330,-95.161232,30.276648
pos,25706.021815,9.619950,1.323250,19.141335,65.743002,-95.170044,30.352636
pos,25724.367248,11.986420,1.057771,19.886398,37.195952,-95.162804,30.095301
pos,25728.986735,11.613740,1.608630,19.113017,33.478349,-95.170929,30.061789
pos,25729.125103,11.075210,0.000000,17.789137,61.037705,-95.184250,30.310221
pos,25734.313233,10.925200,1.452390,16.768563,70.389690,-95.194756,30.394524
pos,25750.151539,11.700280,0.000000,23.107244,32.146613,-95.129356,30.049784
pos,25753.149653,10.267360,1.440290,57.199573,87.809107,-94.771255,30.551550
pos,25755.077509,9.204650,0.609350,18.675419,58.064045,-95.175049,30.283415
pos,25756.888137,8.036880,0.323840,-21.931501,24.286536,-95.598236,29.978930
pos,25757.582870,12.001520,0.858471,31.501699,51.094543,-95.041367,30.220589
pos,25772.073746,9.056190,1.595460,19.308629,57.903661,-95.168442,30.281969
pos,25790.638142,8.784840,0.107320,-40.973900,64.234167,-95.797966,30.339035
pos,25801.823669,7.886510,1.236851,27.834417,50.391859,-95.079643,30.214254
pos,25806.451415,9.068430,0.832931,-21.691950,-1.274158,-95.595222,29.748514
pos,25829.991622,11.139390,0.864521,25.331331,49.899282,-95.105766,30.209814
pos,25833.842532,10.902790,2.200220,30.021141,45.366006,-95.056976,30.168949
pos,25859.574629,9.619090,1.037030,20.072130,59.232646,-95.160446,30.293949
pos,25869.866650,10.076660,0.662350,37.937914,30.230682,-94.974976,30.032513
pos,25875.048184,12.948720,0.011050,22.952656,54.481223,-95.130478,30.251118
pos,25878.446990,10.225530,1.723810,59.169389,89.053457,-94.750565,30.562767
pos,25879.509216,11.852540,0.203000,23.380316,50.062205,-95.126114,30.211283
pos,25891.882667,12.195150,0.646689,28.859230,36.737229,-95.069328,30.091166
pos,25902.978090,10.079970,0.958660,22.619797,58.101073,-95.133873,30.283749
pos,25903.699307,11.462640,0.708601,20.052268,33.781766,-95.161140,30.064524
pos,25913.518209,10.693970,1.260110,25.865360,63.704562,-95.099854,30.334261
pos,25942.634376,8.879570,0.412689,64.361070,102.675502,-94.695358,30.685562
pos,25946.955568,8.655770,1.994721,41.431290,63.487473,-94.937286,30.332304
pos,25948.791510,9.251970,1.565630,56.616149,90.506010,-94.777214,30.575861
pos,25976.247979,10.539790,1.103479,37.550602,54.466623,-94.978142,30.250986
pos,25993.367866,8.015820,0.931291,-39.358518,60.502599,-95.780952,30.305397
pos,25997.831261,11.141500,0.938500,63.809369,101.207715,-94.701233,30.672331
pos,26014.513020,10.245960,1.763340,23.786364,60.720958,-95.121635,30.307365
pos,26030.414642,11.095330,0.663080,25.536718,32.065151,-95.104057,30.049049
pos,26046.407470,12.036690,0.296220,36.091779,35.259286,-94.994026,30.077843
pos,26073.341108,12.267290,0.000000,25.229309,54.163418,-95.106728,30.248253
pos,26075.190416,8.894460,0.530140,-37.210852,62.253279,-95.758591,30.321178
pos,26082.362806,11.147580,0.689020,19.943612,31.901382,-95.162308,30.047573
pos,26083.492802,10.726480,0.000000,33.936878,30.588266,-95.016624,30.035736
pos,26095.131739,10.318200,0.270800,66.577940,86.717735,-94.673157,30.541712
pos,26096.571043,12.781840,0.436480,26.348695,41.712936,-95.095360,30.136019
pos,26110.445255,11.168310,0.371801,25.814341,61.503410,-95.100441,30.314419
pos,26123.768280,12.803760,0.000000,35.506842,43.093972,-94.999855,30.148468
pos,26129.474938,11.290480,0.676159,33.715205,37.396538,-95.018715,30.097109
pos,26130.752384,12.796540,0.045300,33.800788,34.097244,-95.017929,30.067368
pos,26136.677800,11.027710,0.823590,20.618930,32.371531,-95.155266,30.051811
pos,26173.859973,11.052870,0.528439,20.240924,72.166395,-95.158432,30.410540
pos,26187.608532,11.969010,0.202490,24.146659,68.245032,-95.117699,30.375191
pos,26199.390973,12.369680,0.000000,28.400712,57.326872,-95.073547,30.276770
pos,26230.281252,5.852520,0.000000,9.873030,67.605613,-95.266846,30.369427
pos,26238.746416,10.552790,1.166350,26.024154,40.908478,-95.098763,30.128767
pos,26242.566688,9.748700,0.028830,41.177709,44.546948,-94.940681,30.161566
pos,26260.018075,10.964890,0.623480,42.312551,35.481877,-94.929214,30.079849
pos,26266.673872,9.664540,2.243840,45.018351,62.880215,-94.899849,30.326830
pos,26270.288189,10.475700,2.085280,33.597787,38.675800,-95.019897,30.108641
pos,26278.186763,11.756980,0.160000,19.553549,38.243525,-95.166252,30.104744
pos,26288.651448,10.296070,0.718720,42.860889,33.659468,-94.923576,30.063421
pos,26290.124864,7.619830,2.771540,-22.101009,4.750814,-95.599594,29.802826
pos,26301.059256,10.567470,1.163440,67.785834,93.417039,-94.660072,30.602102
pos,26311.689293,12.516960,0.651560,26.509092,52.528899,-95.093414,30.233519
pos,26320.471006,9.575000,1.269360,35.843121,70.522355,-94.995407,30.395720
pos,26325.279526,10.100160,1.810810,45.249096,32.169676,-94.898766,30.049992
pos,26359.883795,10.364100,1.664190,33.879238,32.648077,-95.017159,30.054304
pos,26368.387086,10.529660,0.020490,31.076522,49.650031,-95.045845,30.207567
pos,26373.343011,9.710370,1.936670,47.352266,61.741024,-94.875526,30.316561
pos,26374.055623,9.584100,1.058040,66.884826,104.373497,-94.668793,30.700869
pos,26378.953984,11.738630,0.759180,44.390170,56.234442,-94.906693,30.266922
pos,26384.708499,9.352230,1.118460,68.901829,93.762563,-94.648361,30.605217
pos,26391.825562,11.905140,0.096091,36.757356,52.948690,-94.986473,30.237303
pos,26392.794787,10.319880,1.608800,29.186600,61.897599,-95.065216,30.317972
pos,26395.042704,11.496880,1.378480,41.182925,59.050257,-94.940056,30.292305
pos,26406.883521,9.962180,1.700190,36.136886,66.489908,-94.992477,30.359369
pos,26408.645524,10.021670,2.323800,26.333928,61.759855,-95.095009,30.316730
pos,26412.740315,12.145520,1.598301,42.077423,41.594870,-94.931419,30.134954
pos,26418.441684,8.209910,1.700140,49.170199,71.695612,-94.856071,30.406296
pos,26419.901613,7.455740,0.000000,-33.231955,63.023248,-95.717064,30.328119
pos,26430.068936,11.613030,1.465700,37.160018,43.124864,-94.982620,30.148746
pos,26433.699234,13.027230,0.028170,42.531683,33.173662,-94.927025,30.059042
pos,26434.452428,13.180390,0.551681,34.110368,43.118939,-95.014412,30.148693
pos,26477.558850,11.800030,0.013229,40.362998,58.255532,-94.948647,30.285141
pos,26486.612285,10.426850,0.230900,39.347479,29.260762,-94.960335,30.023769
pos,26499.698775,12.202740,0.637140,27.946764,42.777859,-95.078674,30.145618
pos,26512.115225,6.946780,0.000000,34.972588,40.112907,-95.005524,30.121595
pos,26517.442993,9.667710,2.520750,43.050573,65.571404,-94.920288,30.351089
pos,26519.939382,12.774910,0.000000,37.316199,51.393094,-94.980698,30.223280
pos,26533.926311,11.526050,0.501960,31.447745,66.714827,-95.041458,30.361397
pos,26537.499945,11.770550,0.915870,49.896192,48.986702,-94.849571,30.201588
pos,26539.445821,11.299830,1.522410,30.487496,52.610995,-95.051903,30.234259
pos,26548.097015,9.218280,0.152370,60.716805,65.764373,-94.735733,30.352829
pos,26553.157889,8.580180,2.282190,65.305663,107.112929,-94.685173,30.725563
pos,26555.811094,10.705870,1.777380,38.489532,54.618332,-94.968338,30.252354
pos,26557.678750,8.904540,1.150110,79.103522,107.019830,-94.540489,30.724724
pos,26558.480521,11.337350,0.327110,33.264912,38.590953,-95.023369,30.107876
pos,26568.281420,11.786480,0.515029,49.834421,52.421836,-94.850052,30.232553
pos,26586.932498,10.660080,0.367150,39.032644,31.869221,-94.963516,30.047283
pos,26587.662656,12.582520,0.912211,34.265103,47.455862,-95.012657,30.187788
pos,26605.805288,10.491180,1.318351,38.397965,55.292029,-94.969269,30.258427
pos,26641.469744,7.064250,3.057180,-16.238018,20.361788,-95.538925,29.943550
pos,26650.275439,9.593730,0.402079,83.169560,93.727651,-94.498932,30.604902
pos,26652.065128,8.826290,2.895490,-15.990187,9.164331,-95.536179,29.842611
pos,26654.832720,7.561690,0.000000,40.672965,44.696541,-94.945938,30.162914
pos,26662.196214,9.908940,1.734779,50.274975,34.826800,-94.846298,30.073944
pos,26662.560858,8.404810,0.956570,55.703066,37.680701,-94.789604,30.099670
pos,26664.249540,9.703080,0.471430,35.098383,56.994255,-95.003647,30.273771
pos,26675.425656,11.629070,0.707160,44.871079,66.343489,-94.901237,30.358049
pos,26675.795441,10.839840,0.445120,34.048054,71.200284,-95.014145,30.401831
pos,26697.652241,9.619540,1.506110,51.061350,38.339163,-94.837936,30.105606
pos,26711.751755,8.663300,0.579470,69.186427,90.627673,-94.645592,30.576958
pos,26727.811310,9.139250,1.599950,-19.145304,10.520611,-95.568993,29.854837
pos,26736.952488,11.751910,0.407189,36.209067,51.372358,-94.992249,30.223093
pos,26739.501102,10.391170,1.596410,32.807440,58.030826,-95.027527,30.283115
pos,26742.988957,9.014880,2.660030,37.886012,54.724549,-94.974632,30.253311
pos,26755.677385,11.250080,1.384180,33.329022,69.302973,-95.021721,30.384727
pos,26761.361081,11.375310,0.743271,41.034198,62.054386,-94.941490,30.319386
pos,26766.518108,12.531170,0.311811,45.553611,51.403462,-94.894760,30.223373
pos,26772.338541,8.345220,2.147750,-15.764668,20.072335,-95.533997,29.940941
pos,26772.805902,8.298920,1.680890,-9.660693,11.562471,-95.470421,29.864229
pos,26776.390743,9.995450,1.910729,31.282749,34.035883,-95.044159,30.066814
pos,26776.632794,12.482960,0.367340,51.189338,46.664522,-94.836197,30.180655
pos,26781.900111,10.711980,2.980460,46.431819,49.706102,-94.885674,30.208073
pos,26786.906528,11.517570,1.514680,41.859625,72.122173,-94.932465,30.410141
pos,26804.348811,12.411440,0.000000,37.230405,53.817048,-94.981506,30.245131
pos,26805.719711,4.150870,0.000000,-14.546876,23.118147,-95.521370,29.968397
pos,26807.994911,8.660300,2.119950,51.135117,40.574804,-94.837059,30.125759
pos,26818.727776,12.097910,1.033390,41.304805,59.285544,-94.938774,30.294426
pos,26823.219163,11.259340,0.351420,26.923034,61.076214,-95.088875,30.310568
pos,26825.070123,11.582640,0.656061,42.880267,30.570704,-94.923500,30.035578
pos,26828.165847,10.528000,1.396030,32.353732,53.793985,-95.032394,30.244923
pos,26831.298256,10.603710,0.580530,45.863583,59.069300,-94.891190,30.292477
pos,26838.276986,11.535280,1.981399,35.443304,65.758448,-94.999748,30.352776
pos,26841.771879,11.170510,0.286150,31.359068,62.017358,-95.042526,30.319052
pos,26842.230786,8.752980,2.009609,-12.935969,20.681074,-95.504578,29.946428
pos,26845.278798,8.879660,2.424890,58.978075,70.155673,-94.753647,30.392414
pos,26848.092684,10.583100,1.424670,39.411384,54.026943,-94.958740,30.247023
pos,26850.046040,13.243900,0.096489,41.787927,34.007319,-94.934738,30.066557
pos,26852.281457,10.244310,1.757040,45.366592,63.808663,-94.896172,30.335199
pos,26855.543641,10.846910,1.074010,46.475060,30.531137,-94.886070,30.035221
pos,26856.435842,9.806540,1.256910,53.980855,30.533253,-94.807915,30.035240
pos,26856.659264,12.276010,1.882900,41.178922,52.955038,-94.940338,30.237360
pos,26859.278432,10.666920,1.264500,32.123277,57.808658,-95.034676,30.281113
pos,26865.357547,10.588090,1.779540,46.990732,64.078227,-94.879196,30.337629
pos,26873.034616,9.995560,2.193120,40.994712,71.341201,-94.941536,30.403101
pos,26879.320153,11.625120,0.718050,35.149236,34.561045,-95.003868,30.071548
pos,26887.249327,9.312520,0.955761,72.396834,81.527478,-94.612617,30.494925
pos,26890.363985,10.263030,1.040580,60.026412,65.407847,-94.742966,30.349615
pos,26890.571042,9.521170,2.311700,52.828954,72.237277,-94.817802,30.411179
pos,26895.483119,8.972260,2.273360,40.154030,67.728757,-94.950462,30.370537
pos,26903.107984,10.746190,0.581010,50.156649,28.013238,-94.847855,30.012524
pos,26908.156046,9.230410,1.164460,-13.088467,23.186701,-95.506195,29.969015
pos,26924.632359,9.341440,1.838590,63.010153,65.500522,-94.711792,30.350451
pos,26924.883128,11.878790,1.381850,43.659819,68.079993,-94.913818,30.373703
pos,26930.372796,12.243650,1.061189,39.031845,56.090774,-94.962624,30.265627
pos,26934.071401,11.344630,0.033980,31.100782,42.663179,-95.045799,30.144585
pos,26935.112024,12.090990,0.321580,49.661040,48.259474,-94.852058,30.195032
pos,26939.098511,9.165410,1.154050,-11.575527,11.635469,-95.490326,29.864887
pos,26947.571270,11.595910,1.083920,35.770242,41.995830,-94.997147,30.138569
pos,26954.616130,12.069260,0.649431,50.108634,46.844584,-94.847458,30.182278
pos,26955.878651,9.571610,1.777870,60.204251,70.078867,-94.740837,30.391722
pos,26962.446723,10.199150,0.769770,41.148812,42.112203,-94.941078,30.139618
pos,26964.246602,9.435980,1.457640,53.051902,28.079042,-94.817711,30.013117
pos,26970.265855,8.664640,2.126021,-13.929403,22.053223,-95.514931,29.958797
pos,26973.029578,10.785140,2.076841,51.540846,45.353310,-94.832596,30.168835
pos,26974.094705,12.230920,0.678780,46.074733,41.408038,-94.889763,30.133270
pos,26976.640565,9.512330,1.849930,73.750456,84.821906,-94.598221,30.524622
pos,26980.419808,9.250670,0.714730,65.629516,71.002660,-94.684082,30.400049
pos,26986.250418,10.320220,2.535150,45.004214,66.818928,-94.899826,30.362335
pos,26986.760583,9.134970,1.640980,40.662395,69.249653,-94.945091,30.384247
pos,26989.184502,8.407790,1.561670,-13.773476,23.020393,-95.513321,29.967516
pos,26992.207908,9.098920,1.076610,-8.820021,4.537956,-95.461624,29.800907
pos,26999.044211,10.202870,2.226180,53.202873,44.538061,-94.815308,30.161486
pos,27000.024538,11.133750,1.914120,47.563989,57.765706,-94.873497,30.280725
pos,27002.476512,11.376110,1.496930,36.437218,67.522882,-94.989304,30.368681
pos,27008.479616,12.311390,0.471341,40.147928,60.488211,-94.950806,30.305267
pos,27012.144041,9.940360,0.800489,54.264463,40.593423,-94.804443,30.125927
pos,27019.170085,11.605630,0.721420,41.826216,47.755471,-94.933792,30.190489
pos,27021.284428,9.801010,1.458200,73.973923,100.224676,-94.594772,30.663469
pos,27027.298853,9.358940,2.732569,44.154015,68.831766,-94.908623,30.380480
pos,27028.613577,10.161110,0.266989,44.960230,39.373618,-94.901466,30.114931
pos,27031.403046,3.547810,1.191750,45.000664,42.183508,-94.900925,30.140261
pos,27035.129902,10.912340,1.399771,39.258909,51.497619,-94.960426,30.224222
pos,27036.620462,9.711910,2.781939,46.193344,64.358158,-94.887512,30.340153
pos,27039.536605,10.155220,0.864460,50.231811,30.811492,-94.846939,30.037748
pos,27054.215028,10.530100,2.294641,50.002078,63.990418,-94.847748,30.336838
pos,27055.339098,10.454320,0.000000,26.922738,61.785669,-95.088860,30.316963
pos,27055.642875,11.098590,0.570210,31.075654,52.779208,-95.045761,30.235775
pos,27056.160617,9.959680,0.566730,56.935806,37.038742,-94.776794,30.093884
pos,27061.624807,8.603930,2.069051,-11.630845,22.526969,-95.491020,29.963068
pos,27061.888113,10.671600,0.860070,35.515529,36.800071,-94.999977,30.091732
pos,27064.572497,10.958610,0.915279,40.361062,33.611861,-94.949615,30.062992
pos,27064.886055,10.882460,1.357040,50.168662,47.952036,-94.846779,30.192261
pos,27066.682709,12.152940,0.847279,37.912616,61.566675,-94.974106,30.314989
pos,27070.995475,9.177290,1.306729,55.855507,30.743149,-94.788383,30.037132
pos,27073.195589,11.165080,2.105580,45.599868,45.051162,-94.894554,30.166111
pos,27077.985454,12.397770,0.765881,45.277045,74.923600,-94.896622,30.435394
pos,27091.450252,11.526450,1.027270,43.692250,51.631977,-94.914169,30.225433
pos,27096.036906,11.506980,0.189899,50.310702,59.806897,-94.844727,30.299126
pos,27108.979134,9.654780,0.894680,57.997589,29.966409,-94.766121,30.030130
pos,27116.099640,11.225070,0.797960,45.164196,50.606832,-94.898857,30.216192
pos,27120.202674,10.611910,2.099840,42.234993,52.333603,-94.929344,30.231758
pos,27126.348315,11.233690,0.000000,30.718221,45.451910,-95.049706,30.169724
pos,27127.282975,10.734520,0.973171,41.179156,49.599038,-94.940468,30.207108
pos,27127.662149,10.587600,0.073271,44.247147,45.531044,-94.908638,30.170437
pos,27130.276597,9.338110,1.621540,-8.891299,8.154209,-95.462395,29.833506
pos,27138.374622,10.139840,1.105780,32.369314,51.746446,-95.032295,30.226465
pos,27146.086116,9.973780,1.156000,50.609436,31.543375,-94.842972,30.044346
pos,27160.556925,10.172250,0.619490,38.263553,54.014036,-94.970718,30.246906
pos,27168.553341,12.026040,0.000000,48.579497,58.186555,-94.862877,30.284519
pos,27169.731045,9.811300,1.427160,78.083993,85.121091,-94.552849,30.527319
pos,27176.618069,10.559420,1.827440,54.965006,60.201509,-94.796112,30.302683
pos,27183.655113,9.722930,1.151971,48.673236,37.620398,-94.862854,30.099127
pos,27191.838349,8.627650,0.857779,-11.310894,24.209941,-95.487709,29.978239
pos,27204.069818,9.135810,0.000000,77.078920,146.811520,-94.558685,31.083424
pos,27207.239664,11.526320,0.737229,51.977669,59.471529,-94.827339,30.296103
pos,27211.752007,8.202550,1.162050,64.322294,73.796682,-94.697571,30.425236
pos,27216.819589,10.720720,0.629950,54.217091,34.627272,-94.805244,30.072145
pos,27220.757029,12.723750,0.587550,47.613777,43.833049,-94.873611,30.155130
pos,27222.401337,10.084890,1.372721,52.048644,31.322689,-94.827995,30.042356
pos,27225.252846,7.370650,0.494670,-24.284905,23.911390,-95.622719,29.975548
pos,27226.116346,9.823090,1.769210,45.899832,34.752321,-94.891876,30.073273
pos,27232.223168,9.339290,0.821650,48.277903,38.269339,-94.866943,30.104977
pos,27232.806442,11.437310,2.017230,49.085036,47.837567,-94.858086,30.191229
