# Generated by ChargePol
#charge (pos/neg), time (UT sec), bottom height of layer (km), depth of layer (km), x distance from LMA center (km), y distance from LMA center (km), longitude, latitude
charge,time,zmin,zwidth,x,y,lon,lat
pos,2974.399652,8.890290,1.979130,82.064571,42.480155,-94.514557,30.142935
pos,3063.356474,8.959450,3.240229,89.116347,29.422204,-94.442154,30.025225
pos,3065.630717,8.530200,0.958560,68.516766,30.443328,-94.656563,30.034430
pos,3144.858479,7.982390,2.401879,33.702028,24.491777,-95.019264,29.980780
pos,3219.453648,9.730360,0.906260,89.741837,47.167890,-94.434128,30.185192
pos,3228.201755,10.583640,0.432271,90.411144,32.809095,-94.428383,30.055756
pos,3249.264922,10.511230,0.147569,127.679521,3.447431,-94.043770,29.791077
pos,3272.280277,8.307280,1.193920,70.942987,37.210975,-94.630844,30.095436
pos,3286.881686,8.678600,0.449820,44.964138,34.311794,-94.901642,30.069302
pos,3287.058666,8.647810,0.642771,24.783292,39.660531,-95.111725,30.117517
pos,3312.857386,10.505600,0.579620,93.398207,29.824433,-94.397537,30.028851
pos,3430.897950,10.899650,0.507149,95.464033,31.488362,-94.375877,30.043850
pos,3431.932601,7.711370,2.019520,86.492311,44.738012,-94.468216,30.163288
pos,3444.469297,8.477270,1.864910,41.712393,24.369690,-94.935905,29.979679
pos,3518.026083,10.728330,0.386540,95.934812,34.123692,-94.370735,30.067606
pos,3571.108025,8.793740,0.355800,68.610854,19.921050,-94.656265,29.939577
pos,3665.008326,8.820030,0.000000,77.051580,28.633192,-94.567825,30.018112
pos,3801.710105,8.824030,1.230830,77.003715,30.026711,-94.568222,30.030674
pos,3870.775676,8.757540,1.113870,79.546186,32.169676,-94.541588,30.049992
pos,3898.755986,8.464180,1.014051,80.311647,29.676321,-94.533806,30.027515
pos,3921.075228,8.325690,1.614020,36.701507,26.147454,-94.987991,29.995705
pos,3927.952671,9.420620,0.432380,82.344061,29.711233,-94.512642,30.027830
pos,3953.541816,8.900830,1.119330,134.606627,9.796980,-93.971016,29.848314
pos,3966.487043,8.359890,2.005250,64.251926,24.499394,-94.701332,29.980848
pos,4171.361220,8.516270,2.037780,83.960215,32.245424,-94.495613,30.050674
pos,4171.661970,8.837340,0.000000,81.648969,27.301667,-94.520065,30.006109
pos,4428.179240,8.556660,1.317100,81.302339,32.152537,-94.523300,30.049837
pos,4768.160165,8.171310,1.407720,82.261141,30.314683,-94.513458,30.033270
pos,5629.974235,9.258880,1.227010,78.279415,-6.294934,-94.557610,29.703255
pos,6571.800238,8.605900,1.047550,87.602038,-5.392299,-94.460785,29.711391
pos,41913.741823,12.227490,0.000000,-144.260272,-119.340345,-96.852341,28.684214
pos,44162.121578,10.052990,1.574960,-159.657948,-94.201134,-97.014130,28.910830
pos,45469.526545,11.575510,0.000000,-140.673187,-87.797419,-96.819435,28.968555
pos,45469.733412,11.304980,0.000000,-152.568274,-93.735429,-96.941185,28.915028
pos,45724.616674,10.702940,0.045850,-124.056192,-49.188718,-96.652557,29.316591
pos,46459.297921,10.366830,0.000000,-133.754604,-74.262548,-96.749779,29.090565
pos,46466.290352,10.764280,0.353989,-149.204056,-65.068197,-96.910393,29.173447
pos,46548.418254,11.816520,0.000000,-162.971981,-52.954564,-97.054329,29.282644
pos,46837.180569,9.664940,0.681020,-116.734484,-48.432079,-96.576942,29.323412
pos,46929.975571,9.869620,0.575990,-121.222176,-36.797270,-96.624634,29.428293
pos,47275.917306,9.407110,0.948909,-108.096272,-39.386897,-96.488525,29.404949
pos,47301.866406,10.724860,0.000000,-127.150796,-28.753958,-96.686935,29.500799
pos,47305.133501,9.247450,0.653609,-39.725368,-63.979153,-95.780167,29.183264
pos,47511.068130,9.986750,1.623910,-48.451610,-75.891354,-95.869743,29.075882
pos,47565.981446,9.478200,0.000000,-100.464333,-71.576014,-96.406609,29.114782
pos,47661.114425,10.938870,1.208640,-143.706149,-33.520827,-96.857773,29.457829
pos,47694.182181,9.638970,0.333380,-24.871332,-68.938779,-95.626686,29.138556
pos,47704.156712,11.231780,0.209340,-91.156525,-99.610174,-96.308273,28.862070
pos,47745.536274,8.271680,1.783730,-23.557079,-75.446384,-95.612984,29.079893
pos,47780.813383,8.699370,1.372680,-45.283679,-59.379438,-95.837746,29.224728
pos,47817.856441,9.223200,1.486890,-46.072161,-58.925158,-95.845909,29.228823
pos,47848.207448,10.741520,0.317330,-21.951234,-68.891172,-95.596550,29.138985
pos,47852.163984,10.317850,0.740771,-120.124864,-80.400932,-96.608513,29.035231
pos,47854.737078,11.773850,0.936870,-132.886053,-30.927603,-96.746071,29.481205
pos,47888.283858,10.213440,0.000000,-96.944874,-101.920928,-96.367653,28.841240
pos,47907.400500,11.326550,0.831771,-111.331618,-87.870417,-96.517105,28.967897
pos,47942.322529,9.441700,2.153450,-24.988665,-67.158899,-95.627937,29.154600
pos,47968.999962,8.002470,0.923200,-26.745646,-70.027188,-95.646004,29.128744
pos,48083.094394,11.734650,0.133569,-24.981499,-66.924460,-95.627869,29.156713
pos,48121.668288,8.558080,0.858380,-25.574102,-50.450206,-95.634369,29.305220
pos,48185.188341,12.457430,0.213150,-98.826787,-100.832307,-96.387115,28.851053
pos,48354.287642,10.662800,0.190710,-89.067191,-97.330311,-96.286949,28.882622
pos,48371.563615,8.250120,1.394470,-24.790127,-51.381406,-95.626244,29.296825
pos,48418.112855,11.168200,0.608569,-130.897715,-39.757599,-96.724419,29.401608
pos,48430.880341,8.908430,0.544910,-2.867733,-68.725286,-95.399597,29.140480
pos,48436.973593,11.885750,0.000000,-135.613202,-31.203725,-96.774277,29.478716
pos,48482.678443,9.275730,0.599949,-3.319399,-68.717458,-95.404259,29.140551
pos,48483.837282,10.656840,0.000000,-47.016459,-69.570369,-95.855209,29.132862
pos,48529.657527,11.534250,0.179320,-121.103310,-44.337002,-96.622566,29.360327
pos,48544.224967,8.582510,1.011300,-25.494430,-50.466287,-95.633545,29.305075
pos,48612.255155,8.789200,1.349229,-50.390547,-50.413813,-95.890907,29.305548
pos,48652.912028,12.485890,0.010261,-19.971691,-61.808470,-95.576248,29.202831
pos,48676.683681,9.835230,0.651899,-16.915352,-59.321251,-95.544724,29.225252
pos,48689.625378,11.109760,0.000000,-120.734666,-30.728287,-96.620262,29.483002
pos,48728.216645,9.632980,0.879239,35.818920,-89.963658,-95.001007,28.949028
pos,48777.882236,8.495310,0.720431,-5.927529,-63.293607,-95.431206,29.189444
pos,48797.909802,10.478500,1.005000,-4.391357,-65.083431,-95.415337,29.173309
pos,48800.689073,10.251520,0.581721,-122.742538,-50.473904,-96.638832,29.305006
pos,48811.860534,10.146780,0.798330,-30.703536,-53.193658,-95.687317,29.280489
pos,48846.739922,9.251430,2.141740,-7.459586,-62.726974,-95.447029,29.194551
pos,48850.657418,10.168660,0.675060,-136.357987,-25.976652,-96.782646,29.525835
pos,48882.527283,12.847370,0.031820,-99.155762,-81.577997,-96.392212,29.024620
pos,48886.768949,10.462420,1.981880,-4.988983,-64.583237,-95.421509,29.177818
pos,48890.700519,8.853890,0.598080,-27.457701,-54.155115,-95.653748,29.271822
pos,48916.213223,9.189100,0.983250,14.717510,-87.500138,-95.218353,28.971235
pos,48927.770306,10.256650,2.306500,-4.686171,-63.180831,-95.418388,29.190460
pos,48938.188748,10.317420,0.822470,-15.504832,-62.204774,-95.530113,29.199259
pos,48957.975725,10.435800,1.471240,-22.346999,-56.618636,-95.600883,29.249615
pos,48967.748872,10.590460,0.954670,-102.622516,-69.585181,-96.429062,29.132729
pos,48980.147696,9.313440,1.690270,-5.962104,-63.004154,-95.431564,29.192053
pos,48987.092526,11.579380,0.895690,-121.665046,-31.396482,-96.629822,29.476978
pos,49021.981661,9.548300,0.000000,-18.410747,-60.499586,-95.560150,29.214630
pos,49041.685815,8.744790,1.526740,-34.936470,-54.626533,-95.731018,29.267572
pos,49050.157030,8.272400,0.814830,8.736669,-70.648834,-95.279846,29.123140
pos,49073.009735,9.169070,3.073340,-7.086613,-61.767422,-95.443184,29.203201
pos,49084.451091,3.260950,1.097110,-8.735665,-63.824693,-95.460197,29.184656
pos,49085.241117,9.152820,1.609340,13.310602,-88.080735,-95.232857,28.966002
pos,49106.310148,8.371720,0.553080,-7.222701,-64.336948,-95.444572,29.180038
pos,49129.488813,10.420790,0.000000,-28.649506,-61.266381,-95.665878,29.207718
pos,49150.733649,9.020710,2.743940,-28.776046,-51.740048,-95.667435,29.293592
pos,49172.584593,9.362270,0.926631,-39.662811,-57.276886,-95.779762,29.243681
pos,49190.710129,9.176590,0.709811,-17.826319,-61.836188,-95.554092,29.202581
pos,49212.543660,10.851150,0.000000,-118.429423,-42.303216,-96.595131,29.378660
pos,49258.426080,9.913980,0.306300,14.362400,-87.150171,-95.222008,28.974390
pos,49271.845561,10.136680,0.613721,-22.456413,-52.952448,-95.602089,29.282663
pos,49284.109951,10.193870,1.002950,-121.944207,-16.154941,-96.634430,29.614372
pos,49285.395676,9.978650,0.765909,-94.797812,-86.982170,-96.346825,28.975904
pos,49287.441042,8.146270,2.326410,2.435113,-70.415453,-95.344872,29.125244
pos,49344.279430,10.834120,1.802380,-3.494676,-56.950618,-95.406105,29.246622
pos,49367.004372,9.080650,1.361180,-9.349362,-58.922196,-95.466576,29.228849
pos,49376.033814,7.576620,2.130780,-33.716715,-55.350588,-95.718391,29.261045
pos,49379.483302,8.251120,0.451260,0.693195,-69.798885,-95.362846,29.130802
pos,49415.834844,10.713560,1.335860,17.711822,-74.078890,-95.187286,29.092220
pos,49423.382665,10.753370,1.839950,-22.012673,-56.715543,-95.597427,29.248741
pos,49444.045730,10.324970,0.741200,-6.447882,-58.410153,-95.436607,29.233465
pos,49471.610345,8.277510,0.861210,0.949762,-70.157103,-95.360199,29.127573
pos,49480.564764,8.329570,1.204590,-32.432534,-54.773164,-95.705139,29.266251
pos,49481.664969,8.398390,1.101561,-14.816448,-57.812416,-95.523064,29.238853
pos,49484.390610,11.619640,0.414051,-19.343321,-45.128976,-95.570053,29.353188
pos,49496.195113,9.118920,1.399830,4.971689,-66.812318,-95.318680,29.157724
pos,49525.680514,8.958710,2.951490,-19.227859,-57.949948,-95.568634,29.237614
pos,49570.794136,9.143790,2.185920,-10.046773,-56.621810,-95.473801,29.249586
pos,49584.917979,9.663950,0.150380,-84.775049,-92.825388,-96.243103,28.923231
pos,49596.380869,8.905630,2.104530,-12.728739,-57.230760,-95.501503,29.244097
pos,49599.850837,8.425630,1.113210,2.609994,-65.693651,-95.343056,29.167809
pos,49602.842462,8.599500,0.927390,-71.826943,-47.287598,-96.112709,29.333729
pos,49682.340212,8.959650,1.067819,-19.070153,-56.832975,-95.567024,29.247683
pos,49720.251439,9.859600,0.499280,1.336627,-65.562255,-95.356201,29.168993
pos,49720.286838,11.430140,0.007261,-97.647457,-78.534301,-96.376930,29.052057
pos,49736.112736,8.472190,1.502949,3.614048,-69.439820,-95.332703,29.134039
pos,49815.454046,9.534680,2.261830,-10.536890,-50.044169,-95.478928,29.308880
pos,49829.193140,10.296730,0.780430,-106.694544,-62.096653,-96.471809,29.200233
pos,49866.087689,9.722330,0.959140,-41.269990,-51.255934,-95.796593,29.297956
pos,49926.575425,9.066080,0.301210,13.107942,-63.769892,-95.234657,29.185150
pos,49934.943878,9.178250,0.423130,-12.381663,-57.240282,-95.497917,29.244011
pos,49937.706208,8.216720,0.882011,-4.635852,-66.624004,-95.417854,29.159422
pos,49952.007557,10.146290,0.867120,21.209756,-74.737140,-95.151215,29.086287
pos,49984.674843,9.076750,1.025900,18.688801,-72.271715,-95.177177,29.108511
pos,49984.920320,9.353750,1.804670,32.037156,-76.632336,-95.039581,29.069202
pos,49993.495255,12.052820,0.000000,-34.795571,-39.317708,-95.730049,29.405573
pos,50001.979918,9.615750,1.956860,9.763524,-65.347282,-95.269203,29.170931
pos,50016.018929,9.832020,1.990910,11.352368,-66.062873,-95.252808,29.164480
pos,50021.304774,8.625340,0.465910,-17.291974,-53.457297,-95.548706,29.278112
pos,50029.679710,9.038460,0.932810,42.352153,-78.245484,-94.933258,29.054661
pos,50045.240490,9.298490,2.082660,-5.482768,-64.915007,-95.426605,29.174828
pos,50073.699289,9.204210,0.608620,-78.826937,-37.592206,-96.185791,29.421127
pos,50078.529118,8.319830,1.353340,51.007541,-79.228522,-94.844048,29.045799
pos,50082.993442,11.422180,1.040090,1.446867,-60.738680,-95.355057,29.212475
pos,50084.653235,9.940770,1.182790,-103.421963,-49.411097,-96.439209,29.314587
pos,50087.405015,10.452880,2.304950,11.136654,-65.398909,-95.255028,29.170465
pos,50097.599771,11.338180,1.084290,-136.636782,-7.040147,-96.787933,29.696537
pos,50102.178501,10.524140,0.000000,-14.233256,-55.647023,-95.517067,29.258373
pos,50104.364305,8.975650,2.279460,10.013732,-65.828010,-95.266624,29.166597
pos,50110.302325,8.776660,0.528020,81.790661,-109.457909,-94.528847,28.773298
pos,50112.429728,9.010070,2.049850,9.751190,-64.751449,-95.269325,29.176302
pos,50112.923931,9.763250,1.768120,-41.020124,-48.907306,-95.794098,29.319128
pos,50126.815531,9.381790,0.061590,-17.734246,-52.085783,-95.553299,29.290476
pos,50129.659915,9.634980,2.046439,-36.285047,-42.101150,-95.745369,29.380482
pos,50138.746108,9.271790,2.278600,-42.310456,-49.215166,-95.807426,29.316353
pos,50145.405031,9.628120,0.388970,-17.622651,-52.948851,-95.552132,29.282696
pos,50147.744916,7.531910,1.828160,7.564995,-70.950559,-95.291939,29.120420
pos,50149.174648,10.842790,1.452830,-114.332913,-28.761363,-96.554176,29.500732
pos,50150.428798,8.658600,1.807061,-37.453491,-45.736446,-95.757332,29.347712
pos,50150.756219,9.906150,0.003020,-36.610639,-47.219890,-95.748566,29.334339
pos,50159.287188,10.014700,2.264750,0.627617,-60.375595,-95.363518,29.215748
pos,50178.644572,9.056540,1.355190,10.616247,-73.982617,-95.260483,29.093088
pos,50186.921857,9.154880,0.192220,18.795075,-73.043377,-95.176094,29.101555
pos,50208.143055,8.391680,2.481721,8.348646,-64.782130,-95.283806,29.176025
